Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",WMC,Weighted methods per Class,Class,NettyReactiveWebServerFactoryTests,7,6
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",LCOM*,Lack of Cohesion Methods (H-S),Class,NettyReactiveWebServerFactoryTests,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",AIF,Attribute Inheritance Factor,Class,NettyReactiveWebServerFactoryTests,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",AHF,Attribute Hiding Factor,Class,NettyReactiveWebServerFactoryTests,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",MHF,Method Hiding Factor,Class,AbstractReactiveWebServerFactoryTests,0.034482759,0.033333333
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",RFC,Response For a Class,Class,AbstractReactiveWebServerFactoryTests,32,33
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",AIF,Attribute Inheritance Factor,Class,AbstractReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",TLOC,Total Lines of Code,Class,AbstractReactiveWebServerFactoryTests,223,231
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",MIF,Method Inheritance Factor,Class,AbstractReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",WMC,Weighted methods per Class,Class,AbstractReactiveWebServerFactoryTests,31,32
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",LCOM*,Lack of Cohesion Methods (H-S),Class,AbstractReactiveWebServerFactoryTests,0.75862069,0.766666667
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",AHF,Attribute Hiding Factor,Class,AbstractReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",MHF,Method Hiding Factor,Class,BeanPropertyName,0.666666667,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",RFC,Response For a Class,Class,BeanPropertyName,3,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",TLOC,Total Lines of Code,Class,BeanPropertyName,19,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",MIF,Method Inheritance Factor,Class,BeanPropertyName,0,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",WMC,Weighted methods per Class,Class,BeanPropertyName,7,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",LCOM*,Lack of Cohesion Methods (H-S),Class,BeanPropertyName,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",AIF,Attribute Inheritance Factor,Class,BeanPropertyName,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",AHF,Attribute Hiding Factor,Class,BeanPropertyName,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",MHF,Method Hiding Factor,Class,DataObjectPropertyName,-,0.5
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",RFC,Response For a Class,Class,DataObjectPropertyName,-,2
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",TLOC,Total Lines of Code,Class,DataObjectPropertyName,-,16
