Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,MHF,Method Hiding Factor,Class,ClassTestDescriptor,0.322580645,0.3125
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,RFC,Response For a Class,Class,ClassTestDescriptor,31,32
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,AIF,Attribute Inheritance Factor,Class,ClassTestDescriptor,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,TLOC,Total Lines of Code,Class,ClassTestDescriptor,212,219
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,MIF,Method Inheritance Factor,Class,ClassTestDescriptor,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,WMC,Weighted methods per Class,Class,ClassTestDescriptor,50,50
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,LCOM*,Lack of Cohesion Methods (H-S),Class,ClassTestDescriptor,0.92962963,0.931899642
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method_AFTER,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,AHF,Attribute Hiding Factor,Class,ClassTestDescriptor,0.111111111,0.111111111
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,MHF,Method Hiding Factor,Class,AbstractTestSourceTests,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,RFC,Response For a Class,Class,AbstractTestSourceTests,10,6
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,TLOC,Total Lines of Code,Class,AbstractTestSourceTests,50,35
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,MIF,Method Inheritance Factor,Class,AbstractTestSourceTests,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,WMC,Weighted methods per Class,Class,AbstractTestSourceTests,8,7
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,LCOM*,Lack of Cohesion Methods (H-S),Class,AbstractTestSourceTests,-,-
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,AIF,Attribute Inheritance Factor,Class,AbstractTestSourceTests,-,-
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,AHF,Attribute Hiding Factor,Class,AbstractTestSourceTests,-,-
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,MHF,Method Hiding Factor,Class,AbstractEqualsAndHashCodeTests,-,0.0
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,RFC,Response For a Class,Class,AbstractEqualsAndHashCodeTests,-,1
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,MIF,Method Inheritance Factor,Class,AbstractEqualsAndHashCodeTests,-,0.0
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,TLOC,Total Lines of Code,Class,AbstractEqualsAndHashCodeTests,-,17
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,WMC,Weighted methods per Class,Class,AbstractEqualsAndHashCodeTests,-,1
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,LCOM*,Lack of Cohesion Methods (H-S),Class,AbstractEqualsAndHashCodeTests,-,-
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,AIF,Attribute Inheritance Factor,Class,AbstractEqualsAndHashCodeTests,-,-
https://github.com/junit-team/junit5,r5.6.2,d562d79c7310ebe0c4caeef858cfd57bf69ad57b,Pull Up Method_AFTER,Pull Up Method	package assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.engine.support.descriptor.AbstractTestSourceTests to protected assertEqualsAndHashCode(equal1 T| equal2 T| different T) : void from class org.junit.platform.AbstractEqualsAndHashCodeTests,AHF,Attribute Hiding Factor,Class,AbstractEqualsAndHashCodeTests,-,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,MHF,Method Hiding Factor,Class,TestRuleFieldSupport,0.0,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,RFC,Response For a Class,Class,TestRuleFieldSupport,2,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,MIF,Method Inheritance Factor,Class,TestRuleFieldSupport,0.0,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,TLOC,Total Lines of Code,Class,TestRuleFieldSupport,8,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,WMC,Weighted methods per Class,Class,TestRuleFieldSupport,2,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,LCOM*,Lack of Cohesion Methods (H-S),Class,TestRuleFieldSupport,-,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,AIF,Attribute Inheritance Factor,Class,TestRuleFieldSupport,-,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,AHF,Attribute Hiding Factor,Class,TestRuleFieldSupport,-,-
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,MHF,Method Hiding Factor,Class,TestRuleSupport,-,0.333333333
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,RFC,Response For a Class,Class,TestRuleSupport,-,9
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,AIF,Attribute Inheritance Factor,Class,TestRuleSupport,-,0.0
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,MIF,Method Inheritance Factor,Class,TestRuleSupport,-,0.0
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,TLOC,Total Lines of Code,Class,TestRuleSupport,-,45
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,WMC,Weighted methods per Class,Class,TestRuleSupport,-,10
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,LCOM*,Lack of Cohesion Methods (H-S),Class,TestRuleSupport,-,0.916666667
https://github.com/junit-team/junit5,r5.6.2,9de01bafe6439260c5d38a049c253c031cd6f951,Extract Method_AFTER,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,AHF,Attribute Hiding Factor,Class,TestRuleSupport,-,0.0
https://github.com/junit-team/junit5,r5.6.2,25e0126f329f82cf10b093064005665b081a606f,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,MHF,Method Hiding Factor,Class,TestRuleFieldSupport,0.0,-
https://github.com/junit-team/junit5,r5.6.2,25e0126f329f82cf10b093064005665b081a606f,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,RFC,Response For a Class,Class,TestRuleFieldSupport,2,-
https://github.com/junit-team/junit5,r5.6.2,25e0126f329f82cf10b093064005665b081a606f,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,TLOC,Total Lines of Code,Class,TestRuleFieldSupport,8,-
https://github.com/junit-team/junit5,r5.6.2,25e0126f329f82cf10b093064005665b081a606f,Extract Method,Extract Method	private findAnnotatedFields(testInstance Object) : List<Field> extracted from protected findRuleAnnotatedMembers(testInstance Object) : List<Field> in class org.junit.jupiter.migrationsupport.rules.TestRuleSupport,MIF,Method Inheritance Factor,Class,TestRuleFieldSupport,0.0,-
